PlaceId	Name	Url	Attributes	Bounding_box	OsmId	Postcode	Longitude	Latitude
d947a69c1bf2099b	Ewa Villages	https://api.twitter.com/1.1/geo/id/d947a69c1bf2099b.json	{'162772:place_id': '1507485', '162772:pop100': '4741', '189390:id': 'ewa-villages-hi', 'geotagCount': '9'}	{'type': 'Polygon', 'coordinates': [[[-158.053001, 21.331948], [-158.053001, 21.356753], [-158.026822, 21.356753], [-158.026822, 21.331948], [-158.053001, 21.331948]]]}	14603319	96706	-158.03612652554744	21.3438815
95920fbbb1b8ff50	Mineral Ridge	https://api.twitter.com/1.1/geo/id/95920fbbb1b8ff50.json	{'geotagCount': '9', '162772:pop100': '3900', '189390:id': 'mineral-ridge-oh', '162772:place_id': '3950778'}	{'type': 'Polygon', 'coordinates': [[[-80.790476, 41.123772], [-80.790476, 41.160487], [-80.73829, 41.160487], [-80.73829, 41.123772], [-80.790476, 41.123772]]]}	19264555	44440	-80.75785303047662	41.1415235
4eaabc683e109220	Drexel Hill	https://api.twitter.com/1.1/geo/id/4eaabc683e109220.json	{'162772:pop100': '29364', 'geotagCount': '73', '162772:place_id': '4219920', '189390:id': 'drexel-hill-pa'}	{'type': 'Polygon', 'coordinates': [[[-75.331497, 39.911076], [-75.331497, 39.964566], [-75.282044, 39.964566], [-75.282044, 39.911076], [-75.331497, 39.911076]]]}	12124306	19026	-75.29726255050664	39.937727
11e655c69d941000	The Hangar	https://api.twitter.com/1.1/geo/id/11e655c69d941000.json	{}	{'type': 'Polygon', 'coordinates': [[[-84.36978169999999, 39.3172078], [-84.36978169999999, 39.3172078], [-84.36978169999999, 39.3172078], [-84.36978169999999, 39.3172078], [-84.36978169999999, 39.3172078]]]}	2340092146	45241	-84.36978169999999	39.3172078
d6e407c4d4acecc3	Greenwood	https://api.twitter.com/1.1/geo/id/d6e407c4d4acecc3.json	{'162772:place_id': '4530895', '189390:id': 'greenwood-sc', 'geotagCount': '85', '162772:pop100': '22071'}	{'type': 'Polygon', 'coordinates': [[[-82.1995713, 34.1498441], [-82.1995713, 34.2357843], [-82.108743, 34.2357843], [-82.108743, 34.1498441], [-82.1995713, 34.1498441]]]}	12408000	29646	-82.14969160446583	34.192563
014ca98b1c4dc8df	Good Hope	https://api.twitter.com/1.1/geo/id/014ca98b1c4dc8df.json	{'geotagCount': '3'}	{'type': 'Polygon', 'coordinates': [[[-117.3053912, 33.742648], [-117.3053912, 33.808115], [-117.243476, 33.808115], [-117.243476, 33.742648], [-117.3053912, 33.742648]]]}	7078316	92570	-117.27532619468624	33.7753975
6f0b249d20fef4ad	Hot Springs Village	https://api.twitter.com/1.1/geo/id/6f0b249d20fef4ad.json	{'geotagCount': '1'}	{'type': 'Polygon', 'coordinates': [[[-93.06757, 34.624979], [-93.06757, 34.687861], [-92.860877, 34.687861], [-92.860877, 34.624979], [-93.06757, 34.624979]]]}	12923885	71909	-92.976676288611	34.656419
58567f4e1cd8cb6f	Owensville	https://api.twitter.com/1.1/geo/id/58567f4e1cd8cb6f.json	{'geotagCount': '2'}	{'type': 'Polygon', 'coordinates': [[[-84.146595, 39.104823], [-84.146595, 39.132588], [-84.127559, 39.132588], [-84.127559, 39.104823], [-84.146595, 39.104823]]]}	202654619	45160	-84.13606362781707	39.118652
e7aa53e3e1531b99	Gastonia	https://api.twitter.com/1.1/geo/id/e7aa53e3e1531b99.json	{'geotagCount': '123', '189390:id': 'gastonia-nc', '162772:pop100': '66277', '162772:place_id': '3725580'}	{'type': 'Polygon', 'coordinates': [[[-81.281029, 35.173615], [-81.281029, 35.305409], [-81.083206, 35.305409], [-81.083206, 35.173615], [-81.281029, 35.173615]]]}	881174475	28054	-81.18387080845113	35.239557500000004
97e1b68100f6629d	Long Branch	https://api.twitter.com/1.1/geo/id/97e1b68100f6629d.json	{'162772:pop100': '31340', '162772:place_id': '3441310', '189390:id': 'long-branch-nj', 'geotagCount': '80'}	{'type': 'Polygon', 'coordinates': [[[-74.012435, 40.260557], [-74.012435, 40.328156], [-73.974657, 40.328156], [-73.974657, 40.260557], [-74.012435, 40.260557]]]}	11710438	07740	-73.99238660285683	40.2943785
d8807a88bb9dfdad	Penn Yan	https://api.twitter.com/1.1/geo/id/d8807a88bb9dfdad.json	{'geotagCount': '9', '189390:id': 'penn-yan-ny', '162772:pop100': '5219', '162772:place_id': '3657177'}	{'type': 'Polygon', 'coordinates': [[[-77.087222, 42.637453], [-77.087222, 42.682158], [-77.028868, 42.682158], [-77.028868, 42.637453], [-77.087222, 42.637453]]]}	823227046	14527	-77.05320380408534	42.6598435
92e1e697abf56722	Coram	https://api.twitter.com/1.1/geo/id/92e1e697abf56722.json	{'162772:place_id': '3618157', '162772:pop100': '34923', 'geotagCount': '69', '189390:id': 'coram-ny'}	{'type': 'Polygon', 'coordinates': [[[-73.039115, 40.837693], [-73.039115, 40.921065], [-72.972416, 40.921065], [-72.972416, 40.837693], [-73.039115, 40.837693]]]}	470905927	11727	-73.00394214650414	40.879388500000005
f1ab6c065f16adca	Evendale	https://api.twitter.com/1.1/geo/id/f1ab6c065f16adca.json	{'geotagCount': '11', '162772:pop100': '3090', '162772:place_id': '3925802', '189390:id': 'evendale-oh'}	{'type': 'Polygon', 'coordinates': [[[-84.452048, 39.231753], [-84.452048, 39.2694741], [-84.394593, 39.2694741], [-84.394593, 39.231753], [-84.452048, 39.231753]]]}	686324737	45241	-84.42344020541131	39.25094715
9b8a8b5437a94787	Macedonia	https://api.twitter.com/1.1/geo/id/9b8a8b5437a94787.json	{'162772:pop100': '9224', '189390:id': 'macedonia-oh', '162772:place_id': '3945976', 'geotagCount': '36'}	{'type': 'Polygon', 'coordinates': [[[-81.530955, 41.276868], [-81.530955, 41.350133], [-81.463345, 41.350133], [-81.463345, 41.276868], [-81.530955, 41.276868]]]}	632906344	44056	-81.50030458962931	41.31337550000001
05959d7d3c4d4c27	Texas City	https://api.twitter.com/1.1/geo/id/05959d7d3c4d4c27.json	{'geotagCount': '54'}	{'type': 'Polygon', 'coordinates': [[[-95.049499, 29.33728], [-95.049499, 29.422811], [-94.886484, 29.422811], [-94.886484, 29.33728], [-95.049499, 29.33728]]]}	765793546	77590	-94.95152061555066	29.3799145
008338532a26abed	Bradenton	https://api.twitter.com/1.1/geo/id/008338532a26abed.json	{'geotagCount': '70'}	{'type': 'Polygon', 'coordinates': [[[-82.688331, 27.424889], [-82.688331, 27.52306], [-82.459019, 27.52306], [-82.459019, 27.424889], [-82.688331, 27.424889]]]}	11071457	34208	-82.52043096318444	27.464467
3a32d101fe825fd9	Hamilton	https://api.twitter.com/1.1/geo/id/3a32d101fe825fd9.json	{'geotagCount': '103'}	{'type': 'Polygon', 'coordinates': [[[-84.64717, 39.3501346], [-84.64717, 39.457988], [-84.4746381, 39.457988], [-84.4746381, 39.3501346], [-84.64717, 39.3501346]]]}	198871415	45011	-84.56184906291148	39.40357025
00ea844d46060b89	Dracut	https://api.twitter.com/1.1/geo/id/00ea844d46060b89.json	{'geotagCount': '59'}	{'type': 'Polygon', 'coordinates': [[[-71.37948, 42.650114], [-71.37948, 42.736103], [-71.245754, 42.736103], [-71.245754, 42.650114], [-71.37948, 42.650114]]]}	1042102941	01826	-71.31939000484326	42.6761971
01a5a4b9098ae238	Lewis Center	https://api.twitter.com/1.1/geo/id/01a5a4b9098ae238.json	{'geotagCount': '63'}	{'type': 'Polygon', 'coordinates': [[[-83.04024, 40.155625], [-83.04024, 40.249168], [-82.954609, 40.249168], [-82.954609, 40.155625], [-83.04024, 40.155625]]]}	741912039	43035	-83.00287913864842	40.2024395
4e2d49af4742dcf4	Austintown	https://api.twitter.com/1.1/geo/id/4e2d49af4742dcf4.json	{'geotagCount': '63', '162772:pop100': '31627', '162772:place_id': '3903184', '189390:id': 'austintown-oh'}	{'type': 'Polygon', 'coordinates': [[[-80.811312, 41.060737], [-80.811312, 41.134204], [-80.711005, 41.134204], [-80.711005, 41.060737], [-80.811312, 41.060737]]]}	304606245	44515	-80.75732976470587	41.097589
96ef9310fd1d1cb8	Red Bank	https://api.twitter.com/1.1/geo/id/96ef9310fd1d1cb8.json	{'162772:place_id': '4559110', 'geotagCount': '35', '189390:id': 'red-bank-sc', '162772:pop100': '8811'}	{'type': 'Polygon', 'coordinates': [[[-81.30108, 33.874722], [-81.30108, 33.9667792], [-81.152072, 33.9667792], [-81.152072, 33.874722], [-81.30108, 33.874722]]]}	12493665	29073	-81.21186398537604	33.920741500000005
019633ce4319cfbc	Geistown	https://api.twitter.com/1.1/geo/id/019633ce4319cfbc.json	{'geotagCount': '24'}	{'type': 'Polygon', 'coordinates': [[[-78.885747, 40.267115], [-78.885747, 40.326938], [-78.8206307, 40.326938], [-78.8206307, 40.267115], [-78.885747, 40.267115]]]}	12067631	15904	-78.85417744925803	40.29695
657542099f5d2459	Glasgow	https://api.twitter.com/1.1/geo/id/657542099f5d2459.json	{'189390:id': 'glasgow-ky', '162772:pop100': '13019', '162772:place_id': '2131114', 'geotagCount': '22'}	{'type': 'Polygon', 'coordinates': [[[-85.964805, 36.958955], [-85.964805, 37.030192], [-85.8856132, 37.030192], [-85.8856132, 36.958955], [-85.964805, 36.958955]]]}	358595941	42142	-85.9157135198933	36.99462695
8898efaeb359f85c	Mount Kisco	https://api.twitter.com/1.1/geo/id/8898efaeb359f85c.json	{'189390:id': 'mount-kisco-ny', 'geotagCount': '17', '162772:place_id': '3648890', '162772:pop100': '9983'}	{'type': 'Polygon', 'coordinates': [[[-73.750542, 41.176326], [-73.750542, 41.223117], [-73.710064, 41.223117], [-73.710064, 41.176326], [-73.750542, 41.176326]]]}	8805894070	10549	-73.73025164014008	41.1996925
5dcad03ed857cf9e	Champion Heights	https://api.twitter.com/1.1/geo/id/5dcad03ed857cf9e.json	{'189390:id': 'champion-heights-oh', 'geotagCount': '21', '162772:pop100': '4727', '162772:place_id': '3913484'}	{'type': 'Polygon', 'coordinates': [[[-80.872628, 41.271912], [-80.872628, 41.320436], [-80.810956, 41.320436], [-80.810956, 41.271912], [-80.872628, 41.271912]]]}	19268255	44483	-80.85913721895201	41.29617
0fc347346594f000	The River Dog Coffeehouse & Cafe	https://api.twitter.com/1.1/geo/id/0fc347346594f000.json	{}	{'type': 'Polygon', 'coordinates': [[[-81.8816720268954, 36.068334052323934], [-81.8816720268954, 36.068334052323934], [-81.8816720268954, 36.068334052323934], [-81.8816720268954, 36.068334052323934], [-81.8816720268954, 36.068334052323934]]]}	657312821	28646	-81.8816720268954	36.068334052323934
63d0671506628c8d	Kennewick	https://api.twitter.com/1.1/geo/id/63d0671506628c8d.json	{'geotagCount': '117', '162772:place_id': '5335275', '162772:pop100': '54693', '189390:id': 'kennewick-wa'}	{'type': 'Polygon', 'coordinates': [[[-119.2648184, 46.162262], [-119.2648184, 46.236321], [-119.087063, 46.236321], [-119.087063, 46.162262], [-119.2648184, 46.162262]]]}	5844031	99336	-119.1610290279256	46.19931665
bc0e457d930c93b7	Longview	https://api.twitter.com/1.1/geo/id/bc0e457d930c93b7.json	{'162772:place_id': '5340245', '162772:pop100': '34660', '189390:id': 'longview-wa', 'geotagCount': '32'}	{'type': 'Polygon', 'coordinates': [[[-123.0309682, 46.098034], [-123.0309682, 46.183578], [-122.8928582, 46.183578], [-122.8928582, 46.098034], [-123.0309682, 46.098034]]]}	5879785	98632	-122.96589940757616	46.1408305
1a9ded63d1438aca	McDonough	https://api.twitter.com/1.1/geo/id/1a9ded63d1438aca.json	{'162772:pop100': '8493', 'geotagCount': '56', '162772:place_id': '1348624', '189390:id': 'mcdonough-ga'}	{'type': 'Polygon', 'coordinates': [[[-84.202757, 33.401349], [-84.202757, 33.4834997], [-84.0995415, 33.4834997], [-84.0995415, 33.401349], [-84.202757, 33.401349]]]}	9320531	30253	-84.14950466245372	33.4423163
0003df7b402165e0	Wesley Chapel	https://api.twitter.com/1.1/geo/id/0003df7b402165e0.json	{'geotagCount': '120'}	{'type': 'Polygon', 'coordinates': [[[-82.403523, 28.169963], [-82.403523, 28.279042], [-82.24588, 28.279042], [-82.24588, 28.169963], [-82.403523, 28.169963]]]}	1062235581	33544	-82.3295039724359	28.2245115
fb9549afa6f81fa6	Sandy	https://api.twitter.com/1.1/geo/id/fb9549afa6f81fa6.json	{'189390:id': 'sandy-ut', 'geotagCount': '116', '162772:pop100': '88418', '162772:place_id': '4967440'}	{'type': 'Polygon', 'coordinates': [[[-111.9216582, 40.528084], [-111.9216582, 40.6168271], [-111.800273, 40.6168271], [-111.800273, 40.528084], [-111.9216582, 40.528084]]]}	1097583365	84094	-111.854176533717	40.572647
1c98b097b6fcb4d6	Severn	https://api.twitter.com/1.1/geo/id/1c98b097b6fcb4d6.json	{'162772:pop100': '35076', 'geotagCount': '118', '189390:id': 'severn-md', '162772:place_id': '2471150'}	{'type': 'Polygon', 'coordinates': [[[-76.767088, 39.094164], [-76.767088, 39.214142], [-76.6421747, 39.214142], [-76.6421747, 39.094164], [-76.767088, 39.094164]]]}	563359115	21076	-76.70877470605613	39.1540525
2b8922cbe7f16337	Dania Beach	https://api.twitter.com/1.1/geo/id/2b8922cbe7f16337.json	{'189390:id': 'dania-beach-fl', '162772:pop100': '20061', 'geotagCount': '92', '162772:place_id': '1216325'}	{'type': 'Polygon', 'coordinates': [[[-80.2080859, 26.033366], [-80.2080859, 26.091444], [-80.127345, 26.091444], [-80.127345, 26.033366], [-80.2080859, 26.033366]]]}	10786825	33004	-80.1600743688156	26.0622015
52da9ca351dcd21d	Catalina	https://api.twitter.com/1.1/geo/id/52da9ca351dcd21d.json	{'geotagCount': '6', '189390:id': 'catalina-az', '162772:place_id': '0411160', '162772:pop100': '7025'}	{'type': 'Polygon', 'coordinates': [[[-110.933086, 32.457397], [-110.933086, 32.512054], [-110.886362, 32.512054], [-110.886362, 32.457397], [-110.933086, 32.457397]]]}	430267916	85739	-110.91437570442626	32.4847585
4858ea74aeca5b68	Riverton	https://api.twitter.com/1.1/geo/id/4858ea74aeca5b68.json	{'geotagCount': '8'}	{'type': 'Polygon', 'coordinates': [[[-108.458946, 43.008771], [-108.458946, 43.061209], [-108.346191, 43.061209], [-108.346191, 43.008771], [-108.458946, 43.008771]]]}	15732770	82501	-108.38682140555682	43.035000100000005
00a8602e5a822b7c	Box Elder	https://api.twitter.com/1.1/geo/id/00a8602e5a822b7c.json	{'geotagCount': '12'}	{'type': 'Polygon', 'coordinates': [[[-103.115285, 44.0965248], [-103.115285, 44.143581], [-103.041842, 44.143581], [-103.041842, 44.0965248], [-103.115285, 44.0965248]]]}	443500574	57719	-103.08079138870472	44.120022500000005
